application_id,school_id,programme_level,tuition_amount,household_income_monthly,number_of_dependents,orphan_status,disability_status,sponsor_type,has_other_scholarship,employment_status,cgpa,academic_standing,years_remaining,state_of_origin,socioeconomic_index,income_bracket,tuition_income_ratio
APP_004227,UNI_020,ND,309636,88149,3,0,0,Parent,0,Unemployed,3.51,Good,3,Plateau,0.34,Lower-Middle,3.51
APP_004228,UNI_005,ND,100180,141703,1,0,0,None,0,Unemployed,4.52,Good,3,Osun,0.28,Upper-Middle,0.71
APP_004229,UNI_003,ND,388479,136490,3,0,0,Guardian,0,Unemployed,3.25,Good,3,Kogi,0.27,Upper-Middle,2.85
APP_004230,UNI_012,BSc,435031,64866,4,1,0,None,0,Unemployed,2.46,Good,2,Borno,0.74,Lower-Middle,6.71
APP_004231,UNI_001,MSc,339495,208311,6,1,0,Guardian,0,Unemployed,2.84,Good,2,Osun,0.38,Upper-Middle,1.63
APP_004232,UNI_021,ND,277623,139401,5,0,0,Guardian,0,Part-time,4.48,Good,3,Oyo,0.6,Upper-Middle,1.99
APP_004233,UNI_029,MSc,319901,126034,2,0,0,Parent,0,Unemployed,4.18,Good,1,Kaduna,0.54,Upper-Middle,2.54
APP_004234,UNI_009,BSc,235561,63211,6,0,1,Parent,0,Unemployed,4.15,Good,1,Kano,0.81,Lower-Middle,3.73
APP_004235,UNI_029,BSc,270470,83789,7,0,0,Parent,0,Part-time,3.36,Good,3,Abuja,0.74,Lower-Middle,3.23
APP_004236,UNI_009,BSc,202352,264778,3,0,0,Parent,0,Unemployed,2.81,Good,2,Ekiti,0.69,High,0.76
APP_004237,UNI_004,BSc,444411,94522,1,0,0,Guardian,1,Unemployed,1.94,Probation,3,Plateau,0.83,Lower-Middle,4.7
APP_004238,UNI_003,ND,265542,84084,5,0,0,None,0,Unemployed,4.72,Good,2,Kano,0.61,Lower-Middle,3.16
APP_004239,UNI_017,BSc,419546,119032,1,0,0,Parent,1,Unemployed,2.09,Good,3,Ondo,0.77,Lower-Middle,3.52
APP_004240,UNI_002,BSc,190551,308413,7,0,0,Guardian,0,Unemployed,2.33,Good,4,Borno,0.8,High,0.62
APP_004241,UNI_024,BSc,443154,99709,7,0,0,Parent,0,Unemployed,4.02,Good,3,Benue,0.76,Lower-Middle,4.44
APP_004242,UNI_001,BSc,160808,133145,2,0,0,Parent,0,Part-time,2.66,Good,3,Abuja,0.46,Upper-Middle,1.21
APP_004243,UNI_008,ND,200823,41118,6,0,0,Parent,0,Unemployed,3.43,Good,4,Ondo,0.76,Low,4.88
APP_004244,UNI_013,BSc,200469,249566,6,0,0,Guardian,0,Part-time,4.01,Good,1,Abuja,0.57,Upper-Middle,0.8
APP_004245,UNI_023,BSc,278707,296233,1,0,0,None,0,Full-time,3.34,Good,1,Ekiti,0.44,High,0.94
APP_004246,UNI_015,BSc,414066,62956,4,0,0,Guardian,0,Unemployed,3.12,Good,2,Plateau,0.34,Lower-Middle,6.58
APP_004247,UNI_008,HND,413018,259675,3,1,0,None,0,Unemployed,1.67,Probation,4,Ekiti,0.68,High,1.59
APP_004248,UNI_012,BSc,402505,99226,1,0,0,Parent,0,Unemployed,3.11,Good,2,Ondo,0.41,Lower-Middle,4.06
APP_004249,UNI_022,BSc,153836,128605,3,1,0,None,0,Unemployed,3.0,Good,2,Nasarawa,0.38,Upper-Middle,1.2
APP_004250,UNI_012,BSc,271838,255415,0,0,0,None,0,Unemployed,4.41,Good,1,Ekiti,0.61,High,1.06
APP_004251,UNI_014,BSc,232472,147974,7,0,0,Parent,0,Unemployed,2.98,Good,1,Kogi,0.38,Upper-Middle,1.57
APP_004252,UNI_015,BSc,366785,63779,7,0,0,Parent,1,Unemployed,3.58,Good,1,Enugu,0.42,Lower-Middle,5.75
APP_004253,UNI_015,ND,263305,171567,3,0,0,Parent,0,Unemployed,4.05,Good,4,Rivers,0.69,Upper-Middle,1.53
APP_004254,UNI_009,ND,149833,321746,2,0,0,Parent,0,Unemployed,3.04,Good,2,Borno,0.67,High,0.47
APP_004255,UNI_019,ND,331673,204175,4,1,0,Parent,0,Unemployed,2.36,Good,1,Nasarawa,0.85,Upper-Middle,1.62
APP_004256,UNI_026,BSc,193398,238212,5,0,0,None,1,Unemployed,4.45,Good,2,Plateau,0.76,Upper-Middle,0.81
APP_004257,UNI_020,HND,126129,23247,1,0,0,None,0,Unemployed,4.46,Good,1,Rivers,0.44,Low,5.43
APP_004258,UNI_029,BSc,375952,201440,5,0,0,Parent,0,Part-time,4.47,Good,3,Anambra,0.52,Upper-Middle,1.87
APP_004259,UNI_022,BSc,158346,151012,4,0,0,None,0,Part-time,2.4,Good,3,Rivers,0.6,Upper-Middle,1.05
APP_004260,UNI_008,ND,153524,126284,3,0,0,Parent,0,Part-time,2.54,Good,3,Osun,0.48,Upper-Middle,1.22
APP_004261,UNI_021,HND,136625,338372,1,0,0,Parent,0,Full-time,4.53,Good,3,Oyo,0.89,High,0.4
APP_004262,UNI_019,HND,382471,290084,4,0,0,Parent,0,Unemployed,1.92,Good,2,Plateau,0.22,High,1.32
APP_004263,UNI_006,BSc,230651,300750,2,0,0,Parent,0,Unemployed,3.66,Good,2,Abuja,0.65,High,0.77
APP_004264,UNI_020,ND,101483,127753,0,0,0,Parent,0,Part-time,2.46,Good,4,Ondo,0.63,Upper-Middle,0.79
APP_004265,UNI_025,ND,413024,322891,6,0,0,None,0,Unemployed,3.88,Good,1,Abuja,0.85,High,1.28
APP_004266,UNI_029,MSc,88947,185354,0,0,0,Guardian,0,Part-time,4.25,Good,1,Oyo,0.83,Upper-Middle,0.48
APP_004267,UNI_019,BSc,220605,339904,2,0,0,Parent,0,Unemployed,2.85,Good,2,Borno,0.84,High,0.65
APP_004268,UNI_004,HND,258648,262114,5,0,0,None,0,Full-time,2.0,Good,4,Oyo,0.89,High,0.99
APP_004269,UNI_023,BSc,383060,22883,0,0,0,None,0,Unemployed,3.92,Probation,4,Ondo,0.43,Low,16.74
APP_004270,UNI_007,BSc,205468,247103,2,0,0,Parent,0,Unemployed,1.68,Good,3,Kano,0.54,Upper-Middle,0.83
APP_004271,UNI_028,BSc,331362,229175,3,0,0,Parent,0,Unemployed,1.55,Good,4,Nasarawa,0.33,Upper-Middle,1.45
APP_004272,UNI_028,BSc,349156,89875,5,0,0,None,0,Unemployed,4.39,Good,3,Ekiti,0.77,Lower-Middle,3.88
APP_004273,UNI_004,ND,95213,167558,5,1,0,Parent,0,Part-time,4.2,Good,2,Ondo,0.6,Upper-Middle,0.57
APP_004274,UNI_022,BSc,226284,96085,6,1,0,Parent,0,Unemployed,3.42,Good,4,Nasarawa,0.68,Lower-Middle,2.36
APP_004275,UNI_012,BSc,175660,286137,2,0,0,None,0,Unemployed,3.7,Good,2,Ekiti,0.24,High,0.61
APP_004276,UNI_013,HND,402332,285852,0,0,0,Parent,0,Part-time,4.64,Good,4,Kaduna,0.24,High,1.41
APP_004277,UNI_003,BSc,126576,48788,6,0,0,None,0,Unemployed,1.71,Good,3,Ekiti,0.25,Low,2.59
APP_004278,UNI_022,BSc,352855,21495,6,0,0,None,0,Full-time,2.21,Good,3,Kaduna,0.7,Low,16.42
APP_004279,UNI_012,HND,329486,246042,3,0,0,Parent,0,Full-time,3.91,Good,4,Lagos,0.46,Upper-Middle,1.34
APP_004280,UNI_002,HND,327647,130002,5,0,0,Parent,0,Part-time,2.37,Good,2,Oyo,0.72,Upper-Middle,2.52
APP_004281,UNI_024,BSc,351659,158609,2,0,0,None,0,Full-time,2.18,Good,4,Kogi,0.56,Upper-Middle,2.22
APP_004282,UNI_002,ND,231265,186625,2,0,0,Parent,0,Unemployed,2.96,Good,4,Plateau,0.33,Upper-Middle,1.24
APP_004283,UNI_027,BSc,278739,173275,7,1,0,Parent,0,Unemployed,3.89,Good,3,Osun,0.28,Upper-Middle,1.61
APP_004284,UNI_023,HND,213496,244916,6,0,0,Parent,0,Unemployed,2.19,Probation,2,Ekiti,0.85,Upper-Middle,0.87
APP_004285,UNI_009,ND,124344,57659,7,0,0,Guardian,1,Full-time,2.92,Good,4,Osun,0.66,Low,2.16
APP_004286,UNI_001,BSc,274164,346187,5,0,0,Guardian,0,Unemployed,3.21,Good,3,Lagos,0.62,High,0.79
APP_004287,UNI_008,BSc,401739,285669,5,0,0,Parent,0,Full-time,2.07,Good,2,Anambra,0.63,High,1.41
APP_004288,UNI_023,BSc,351344,286921,3,1,0,Parent,0,Unemployed,3.07,Good,1,Kogi,0.45,High,1.22
APP_004289,UNI_006,BSc,261541,220797,7,0,0,None,0,Unemployed,4.36,Good,1,Plateau,0.27,Upper-Middle,1.18
APP_004290,UNI_006,HND,234103,196863,5,1,1,Guardian,0,Unemployed,3.96,Probation,4,Plateau,0.81,Upper-Middle,1.19
APP_004291,UNI_022,BSc,214288,108853,1,1,0,Guardian,0,Unemployed,3.16,Good,3,Nasarawa,0.85,Lower-Middle,1.97
APP_004292,UNI_025,BSc,342160,271897,7,0,0,Parent,0,Part-time,1.91,Good,1,Kaduna,0.53,High,1.26
APP_004293,UNI_018,HND,182974,280133,0,0,0,None,1,Unemployed,1.58,Good,4,Nasarawa,0.5,High,0.65
APP_004294,UNI_017,MSc,180927,182573,5,0,0,Parent,0,Part-time,1.72,Good,3,Benue,0.35,Upper-Middle,0.99
APP_004295,UNI_029,ND,421030,145409,1,0,0,None,0,Unemployed,3.98,Good,4,Benue,0.21,Upper-Middle,2.9
APP_004296,UNI_012,MSc,194817,85258,7,0,0,None,0,Unemployed,3.82,Good,4,Lagos,0.69,Lower-Middle,2.29
APP_004297,UNI_006,BSc,225522,96185,3,0,0,Parent,1,Part-time,3.96,Good,4,Benue,0.55,Lower-Middle,2.34
APP_004298,UNI_026,BSc,367669,43719,3,0,0,Guardian,0,Unemployed,2.51,Good,3,Lagos,0.87,Low,8.41
APP_004299,UNI_027,MSc,384172,149420,4,0,0,None,1,Full-time,1.8,Good,2,Anambra,0.23,Upper-Middle,2.57
APP_004300,UNI_008,BSc,248151,86686,7,0,0,None,0,Unemployed,3.86,Good,4,Abuja,0.44,Lower-Middle,2.86
APP_004301,UNI_019,HND,270039,230909,4,0,0,None,0,Unemployed,4.54,Good,3,Enugu,0.89,Upper-Middle,1.17
APP_004302,UNI_028,BSc,132047,179506,3,1,0,Guardian,0,Part-time,2.99,Good,1,Rivers,0.63,Upper-Middle,0.74
APP_004303,UNI_010,ND,372254,253513,7,0,0,Parent,0,Unemployed,4.02,Good,1,Benue,0.45,High,1.47
APP_004304,UNI_001,BSc,443184,40520,4,0,0,Parent,0,Full-time,3.9,Good,2,Nasarawa,0.34,Low,10.94
APP_004305,UNI_025,BSc,199786,339025,2,0,0,Parent,0,Part-time,4.32,Good,2,Anambra,0.25,High,0.59
APP_004306,UNI_029,BSc,172424,310690,1,0,0,Parent,0,Unemployed,1.59,Good,2,Osun,0.85,High,0.55
APP_004307,UNI_013,HND,213018,296126,3,0,0,None,0,Unemployed,4.65,Good,4,Kaduna,0.48,High,0.72
APP_004308,UNI_017,BSc,334568,89451,2,0,0,None,0,Unemployed,4.36,Good,1,Benue,0.86,Lower-Middle,3.74
APP_004309,UNI_003,BSc,95740,39636,0,0,0,Parent,0,Unemployed,4.39,Good,3,Enugu,0.45,Low,2.42
APP_004310,UNI_008,ND,194988,249292,7,0,0,Parent,0,Unemployed,4.79,Good,4,Kogi,0.86,Upper-Middle,0.78
APP_004311,UNI_014,BSc,154712,277701,0,0,0,None,0,Unemployed,3.61,Good,1,Anambra,0.77,High,0.56
APP_004312,UNI_003,HND,437546,209159,4,0,0,Parent,0,Part-time,1.77,Good,1,Anambra,0.43,Upper-Middle,2.09
APP_004313,UNI_016,BSc,117269,162029,4,0,0,None,0,Full-time,4.22,Good,2,Abuja,0.5,Upper-Middle,0.72
APP_004314,UNI_013,ND,301344,318850,2,0,0,Parent,0,Unemployed,1.95,Good,4,Kano,0.86,High,0.95
APP_004315,UNI_020,BSc,380826,137199,0,0,0,None,0,Unemployed,3.94,Good,3,Abuja,0.72,Upper-Middle,2.78
APP_004316,UNI_024,HND,200359,82871,5,0,0,Parent,0,Unemployed,2.9,Good,2,Ekiti,0.76,Lower-Middle,2.42
APP_004317,UNI_017,HND,235673,150448,3,0,0,None,0,Unemployed,1.52,Good,1,Oyo,0.64,Upper-Middle,1.57
APP_004318,UNI_013,MSc,374994,81737,7,0,1,Parent,0,Unemployed,2.94,Good,1,Kaduna,0.24,Lower-Middle,4.59
APP_004319,UNI_029,ND,121132,251568,5,0,0,Parent,0,Unemployed,4.13,Good,4,Kano,0.8,High,0.48
APP_004320,UNI_006,BSc,216876,60975,7,0,0,Parent,0,Part-time,1.79,Good,3,Enugu,0.74,Lower-Middle,3.56
APP_004321,UNI_017,ND,332697,125687,1,0,0,Parent,0,Part-time,1.51,Good,4,Kano,0.6,Upper-Middle,2.65
APP_004322,UNI_014,BSc,165061,57939,6,0,0,None,0,Part-time,2.99,Good,3,Kano,0.69,Low,2.85
APP_004323,UNI_017,BSc,132034,347203,4,0,0,Guardian,0,Part-time,1.5,Good,3,Kaduna,0.36,High,0.38
APP_004324,UNI_030,HND,387205,28298,2,0,0,None,0,Unemployed,4.58,Good,1,Osun,0.85,Low,13.68
APP_004325,UNI_008,ND,420492,139002,5,0,0,Parent,1,Unemployed,4.22,Good,1,Abuja,0.35,Upper-Middle,3.03
APP_004326,UNI_011,BSc,312460,215494,4,0,0,Guardian,0,Unemployed,3.58,Good,2,Rivers,0.67,Upper-Middle,1.45
APP_004327,UNI_020,BSc,236408,26480,2,0,0,None,0,Part-time,1.56,Good,3,Rivers,0.53,Low,8.93
APP_004328,UNI_028,BSc,194892,262034,0,0,0,None,0,Unemployed,3.38,Good,4,Benue,0.59,High,0.74
APP_004329,UNI_001,BSc,125952,24349,4,0,0,None,0,Part-time,3.71,Good,1,Kano,0.34,Low,5.17
APP_004330,UNI_026,BSc,438140,86964,6,0,0,None,0,Unemployed,3.44,Good,4,Lagos,0.33,Lower-Middle,5.04
APP_004331,UNI_007,HND,258215,59491,7,0,0,Parent,0,Unemployed,4.62,Good,3,Osun,0.43,Low,4.34
APP_004332,UNI_021,HND,139379,197850,5,0,0,Parent,0,Part-time,4.24,Good,4,Kano,0.22,Upper-Middle,0.7
APP_004333,UNI_021,HND,245392,178749,2,1,0,Parent,0,Unemployed,2.7,Good,4,Anambra,0.28,Upper-Middle,1.37
APP_004334,UNI_017,HND,448264,116440,2,0,0,Guardian,0,Unemployed,3.79,Good,3,Nasarawa,0.45,Lower-Middle,3.85
APP_004335,UNI_030,HND,207852,279360,7,0,0,Parent,0,Part-time,3.02,Good,2,Enugu,0.63,High,0.74
APP_004336,UNI_010,BSc,440255,100345,5,0,0,Parent,0,Part-time,4.56,Good,4,Osun,0.45,Lower-Middle,4.39
APP_004337,UNI_011,BSc,116516,164344,6,0,0,None,0,Unemployed,3.54,Good,2,Kano,0.25,Upper-Middle,0.71
APP_004338,UNI_022,MSc,270861,162900,4,0,0,None,0,Unemployed,3.42,Good,3,Benue,0.76,Upper-Middle,1.66
APP_004339,UNI_030,HND,413258,64431,1,1,0,None,0,Unemployed,3.15,Good,4,Ondo,0.31,Lower-Middle,6.41
APP_004340,UNI_009,BSc,331672,31223,3,0,0,Parent,0,Unemployed,2.75,Good,2,Kogi,0.24,Low,10.62
APP_004341,UNI_009,BSc,314573,321557,6,0,0,Guardian,0,Unemployed,1.99,Good,1,Lagos,0.45,High,0.98
APP_004342,UNI_024,BSc,141240,76822,0,0,0,Guardian,0,Part-time,2.4,Probation,3,Enugu,0.52,Lower-Middle,1.84
APP_004343,UNI_005,HND,383942,55689,5,0,0,None,0,Unemployed,2.6,Good,1,Rivers,0.82,Low,6.89
APP_004344,UNI_017,HND,297687,294781,6,0,0,None,0,Unemployed,2.01,Good,1,Ekiti,0.37,High,1.01
APP_004345,UNI_009,ND,146473,197606,5,0,0,None,0,Unemployed,4.18,Good,1,Ekiti,0.61,Upper-Middle,0.74
APP_004346,UNI_017,HND,276398,297410,4,0,0,None,0,Unemployed,1.51,Good,1,Enugu,0.39,High,0.93
APP_004347,UNI_024,BSc,205811,68068,4,0,0,None,0,Unemployed,4.52,Probation,2,Enugu,0.28,Lower-Middle,3.02
APP_004348,UNI_021,ND,274946,195428,1,1,0,None,1,Unemployed,1.92,Probation,3,Rivers,0.65,Upper-Middle,1.41
APP_004349,UNI_019,HND,189806,166118,0,0,0,None,0,Unemployed,1.67,Good,3,Rivers,0.72,Upper-Middle,1.14
APP_004350,UNI_027,BSc,214123,45270,4,0,0,None,0,Part-time,4.78,Probation,3,Kaduna,0.58,Low,4.73
APP_004351,UNI_007,BSc,181209,139693,1,0,0,None,0,Part-time,4.8,Good,2,Borno,0.44,Upper-Middle,1.3
APP_004352,UNI_023,BSc,439022,96342,5,0,0,Parent,0,Full-time,2.13,Good,2,Lagos,0.89,Lower-Middle,4.56
APP_004353,UNI_009,BSc,157774,257838,3,0,0,Parent,0,Part-time,1.94,Good,1,Abuja,0.22,High,0.61
APP_004354,UNI_007,BSc,369930,57988,2,0,0,Guardian,0,Full-time,2.15,Good,1,Rivers,0.59,Low,6.38
APP_004355,UNI_013,HND,175204,144291,3,1,0,Parent,0,Unemployed,3.19,Good,4,Borno,0.67,Upper-Middle,1.21
APP_004356,UNI_011,BSc,279302,279357,3,0,0,Parent,0,Unemployed,2.56,Good,3,Ekiti,0.5,High,1.0
APP_004357,UNI_014,BSc,280203,334323,3,0,0,None,0,Unemployed,2.61,Probation,4,Enugu,0.29,High,0.84
APP_004358,UNI_019,MSc,212339,55892,3,0,0,None,0,Unemployed,4.17,Good,2,Kogi,0.32,Low,3.8
APP_004359,UNI_011,ND,273717,136441,2,0,0,Parent,0,Part-time,4.44,Good,4,Plateau,0.86,Upper-Middle,2.01
APP_004360,UNI_013,BSc,99650,210237,5,0,0,None,0,Unemployed,4.7,Good,1,Abuja,0.83,Upper-Middle,0.47
APP_004361,UNI_014,HND,349161,156171,0,0,0,Parent,0,Unemployed,3.2,Good,2,Plateau,0.32,Upper-Middle,2.24
APP_004362,UNI_013,BSc,327860,335631,0,0,0,Parent,0,Unemployed,2.31,Good,2,Abuja,0.24,High,0.98
APP_004363,UNI_001,ND,300121,115847,5,0,0,Parent,0,Unemployed,3.33,Good,1,Kaduna,0.32,Lower-Middle,2.59
APP_004364,UNI_008,HND,404597,225160,1,0,0,Parent,0,Unemployed,4.37,Good,1,Lagos,0.81,Upper-Middle,1.8
APP_004365,UNI_012,BSc,147762,110845,1,0,0,Parent,0,Unemployed,1.6,Good,3,Anambra,0.27,Lower-Middle,1.33
APP_004366,UNI_019,BSc,215460,332147,4,1,0,Parent,0,Unemployed,4.51,Good,1,Lagos,0.31,High,0.65
APP_004367,UNI_012,BSc,147958,266619,7,0,0,Parent,0,Part-time,2.25,Good,4,Kano,0.69,High,0.55
APP_004368,UNI_008,HND,251066,349030,3,0,0,Parent,0,Unemployed,2.52,Good,4,Lagos,0.77,High,0.72
APP_004369,UNI_008,HND,157568,228884,3,0,0,None,0,Unemployed,2.7,Good,3,Lagos,0.58,Upper-Middle,0.69
APP_004370,UNI_029,BSc,414996,31739,2,0,0,None,0,Unemployed,4.52,Good,1,Rivers,0.34,Low,13.08
APP_004371,UNI_021,BSc,213915,124034,3,0,0,Parent,0,Unemployed,2.08,Good,4,Oyo,0.77,Upper-Middle,1.72
APP_004372,UNI_013,MSc,108015,294528,2,0,0,None,0,Unemployed,2.24,Good,4,Oyo,0.46,High,0.37
APP_004373,UNI_012,BSc,306709,184166,4,0,0,Guardian,0,Part-time,3.91,Good,1,Kogi,0.67,Upper-Middle,1.67
APP_004374,UNI_029,BSc,126546,153192,6,0,0,None,1,Full-time,4.58,Probation,3,Nasarawa,0.37,Upper-Middle,0.83
APP_004375,UNI_016,BSc,393199,107295,1,0,0,None,0,Part-time,1.85,Probation,1,Abuja,0.59,Lower-Middle,3.66
APP_004376,UNI_001,BSc,444672,300294,1,0,0,Parent,0,Part-time,3.22,Good,1,Abuja,0.44,High,1.48
APP_004377,UNI_013,BSc,304478,346825,4,0,0,Parent,0,Part-time,4.52,Good,4,Lagos,0.36,High,0.88
APP_004378,UNI_026,HND,183283,279041,7,0,0,Parent,0,Unemployed,4.42,Good,4,Kaduna,0.71,High,0.66
APP_004379,UNI_007,BSc,331123,327532,4,0,0,None,0,Part-time,4.63,Good,4,Benue,0.81,High,1.01
APP_004380,UNI_028,BSc,391721,333260,5,0,0,Parent,0,Part-time,4.48,Good,3,Kogi,0.81,High,1.18
APP_004381,UNI_026,BSc,246241,206825,3,0,0,Parent,0,Unemployed,2.54,Good,4,Rivers,0.51,Upper-Middle,1.19
APP_004382,UNI_005,BSc,252781,55673,1,0,0,Parent,1,Full-time,2.19,Good,1,Rivers,0.84,Low,4.54
APP_004383,UNI_008,HND,371559,159362,0,0,1,Parent,0,Full-time,4.47,Good,3,Ondo,0.56,Upper-Middle,2.33
APP_004384,UNI_025,BSc,358107,80123,7,0,1,Parent,0,Unemployed,3.85,Probation,1,Borno,0.45,Lower-Middle,4.47
APP_004385,UNI_027,BSc,240770,264636,4,0,0,None,0,Unemployed,2.75,Good,4,Ondo,0.73,High,0.91
APP_004386,UNI_014,HND,142415,298771,1,0,0,None,0,Unemployed,3.85,Probation,3,Oyo,0.39,High,0.48
APP_004387,UNI_023,HND,136400,93474,7,0,0,Guardian,0,Unemployed,2.51,Good,3,Anambra,0.48,Lower-Middle,1.46
APP_004388,UNI_030,ND,135450,209916,1,0,0,None,0,Unemployed,3.42,Good,2,Kano,0.76,Upper-Middle,0.65
APP_004389,UNI_013,BSc,429106,82904,7,0,0,None,0,Unemployed,2.27,Good,4,Plateau,0.54,Lower-Middle,5.18
APP_004390,UNI_015,BSc,283679,215777,2,0,0,Parent,0,Unemployed,3.35,Good,3,Kaduna,0.29,Upper-Middle,1.31
APP_004391,UNI_023,BSc,198639,123798,6,0,0,Parent,0,Unemployed,4.55,Good,2,Kano,0.87,Upper-Middle,1.6
APP_004392,UNI_017,HND,108842,88245,1,0,0,Parent,0,Unemployed,4.05,Good,2,Ekiti,0.21,Lower-Middle,1.23
APP_004393,UNI_015,BSc,358675,178701,4,0,1,None,1,Unemployed,3.67,Good,1,Abuja,0.37,Upper-Middle,2.01
APP_004394,UNI_020,HND,314494,326330,6,0,0,None,1,Unemployed,2.31,Good,2,Ekiti,0.76,High,0.96
APP_004395,UNI_018,HND,218369,240693,6,0,0,Parent,0,Full-time,1.71,Good,3,Borno,0.79,Upper-Middle,0.91
APP_004396,UNI_018,BSc,84163,66537,3,0,0,None,0,Unemployed,3.84,Good,3,Ekiti,0.67,Lower-Middle,1.26
APP_004397,UNI_002,BSc,120794,312976,7,0,0,Parent,0,Unemployed,3.4,Good,1,Anambra,0.63,High,0.39
APP_004398,UNI_004,HND,121787,43472,7,0,0,Parent,0,Unemployed,2.2,Good,1,Plateau,0.78,Low,2.8
APP_004399,UNI_030,HND,399363,199922,1,0,0,Guardian,0,Unemployed,4.58,Good,2,Oyo,0.72,Upper-Middle,2.0
APP_004400,UNI_001,HND,181243,135735,0,0,0,Guardian,1,Full-time,3.32,Good,3,Enugu,0.89,Upper-Middle,1.34
APP_004401,UNI_004,BSc,104448,106298,4,0,0,Guardian,0,Unemployed,3.39,Good,1,Enugu,0.52,Lower-Middle,0.98
APP_004402,UNI_018,BSc,280224,29507,3,0,0,Parent,0,Unemployed,2.49,Good,4,Rivers,0.39,Low,9.5
APP_004403,UNI_005,BSc,308356,226186,5,0,0,Guardian,0,Part-time,4.4,Good,2,Enugu,0.2,Upper-Middle,1.36
APP_004404,UNI_019,BSc,398581,75696,3,0,0,Parent,1,Unemployed,4.44,Good,1,Lagos,0.43,Lower-Middle,5.27
APP_004405,UNI_015,BSc,108299,76373,4,0,1,Guardian,0,Unemployed,3.86,Good,2,Oyo,0.78,Lower-Middle,1.42
APP_004406,UNI_028,ND,157093,35979,5,0,0,None,1,Unemployed,1.83,Good,1,Benue,0.22,Low,4.37
APP_004407,UNI_008,MSc,249720,341225,3,0,0,None,0,Unemployed,1.78,Good,1,Benue,0.68,High,0.73
APP_004408,UNI_020,BSc,205113,44997,7,0,0,Parent,0,Unemployed,3.05,Good,3,Kano,0.23,Low,4.56
APP_004409,UNI_017,HND,441461,207216,0,0,0,Parent,0,Unemployed,1.97,Good,4,Nasarawa,0.53,Upper-Middle,2.13
APP_004410,UNI_001,HND,326935,232441,1,0,0,Parent,1,Unemployed,2.6,Good,1,Ondo,0.5,Upper-Middle,1.41
APP_004411,UNI_012,ND,417035,105721,4,0,0,Guardian,0,Unemployed,2.07,Good,2,Nasarawa,0.86,Lower-Middle,3.94
APP_004412,UNI_026,ND,382430,41746,1,0,0,None,0,Unemployed,2.52,Good,1,Enugu,0.42,Low,9.16
APP_004413,UNI_019,BSc,282898,238465,1,0,0,None,0,Unemployed,4.61,Probation,2,Lagos,0.57,Upper-Middle,1.19
APP_004414,UNI_015,BSc,319060,291747,3,0,0,Parent,0,Unemployed,3.99,Good,3,Enugu,0.63,High,1.09
APP_004415,UNI_009,BSc,433497,24570,4,0,0,Parent,0,Part-time,1.96,Probation,1,Lagos,0.4,Low,17.64
APP_004416,UNI_007,BSc,191027,183388,1,0,0,Parent,0,Unemployed,3.71,Good,4,Osun,0.37,Upper-Middle,1.04
APP_004417,UNI_002,BSc,379739,71604,2,0,0,Parent,0,Unemployed,1.6,Good,1,Osun,0.4,Lower-Middle,5.3
APP_004418,UNI_029,BSc,208840,38467,7,0,0,Parent,1,Unemployed,4.75,Good,1,Kaduna,0.29,Low,5.43
APP_004419,UNI_009,ND,142740,278405,0,0,0,None,0,Full-time,3.25,Good,2,Ekiti,0.28,High,0.51
APP_004420,UNI_010,HND,393073,221441,5,0,0,Parent,0,Unemployed,3.17,Good,2,Ondo,0.61,Upper-Middle,1.78
APP_004421,UNI_002,BSc,112827,256177,3,0,0,None,0,Unemployed,2.29,Good,2,Ondo,0.27,High,0.44
APP_004422,UNI_019,ND,106209,280567,4,0,0,Parent,0,Unemployed,3.01,Good,3,Osun,0.34,High,0.38
APP_004423,UNI_011,ND,177654,23340,4,0,0,None,1,Part-time,3.24,Probation,4,Anambra,0.32,Low,7.61
APP_004424,UNI_013,BSc,153396,325676,3,0,0,None,0,Unemployed,3.67,Good,3,Lagos,0.3,High,0.47
APP_004425,UNI_010,BSc,290033,228920,1,1,0,Parent,0,Part-time,1.65,Probation,4,Rivers,0.3,Upper-Middle,1.27
APP_004426,UNI_014,HND,301519,253220,3,0,0,None,0,Unemployed,2.63,Good,4,Rivers,0.76,High,1.19
APP_004427,UNI_018,BSc,245432,217247,6,0,0,None,1,Unemployed,2.78,Good,3,Kano,0.37,Upper-Middle,1.13
APP_004428,UNI_019,BSc,330140,209990,7,0,0,Parent,0,Part-time,1.99,Good,3,Ondo,0.35,Upper-Middle,1.57
APP_004429,UNI_022,HND,160000,64188,4,0,0,Parent,0,Unemployed,2.29,Good,1,Nasarawa,0.29,Lower-Middle,2.49
APP_004430,UNI_009,ND,118865,35211,2,0,0,None,0,Full-time,2.28,Good,1,Anambra,0.69,Low,3.38
APP_004431,UNI_025,MSc,217530,295640,6,0,0,None,0,Part-time,4.17,Good,2,Kaduna,0.3,High,0.74
APP_004432,UNI_007,HND,351295,208320,1,0,1,None,0,Part-time,3.77,Good,2,Benue,0.24,Upper-Middle,1.69
APP_004433,UNI_028,ND,265941,246697,7,1,0,None,1,Unemployed,4.55,Good,3,Borno,0.9,Upper-Middle,1.08
APP_004434,UNI_003,BSc,313542,49672,5,1,0,Parent,1,Unemployed,2.52,Good,3,Benue,0.6,Low,6.31
APP_004435,UNI_020,BSc,414168,101481,3,0,0,None,0,Unemployed,4.41,Good,4,Borno,0.69,Lower-Middle,4.08
